"cd102","103rd Congressional District","county","cntyname","fplace80","plac80nm","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","1990 POP","cd103 to county allocation factor","county to cd103 allocation factor"
"05","05","53013","Columbia WA"," "," ",117.981911,46.325802,4024,0.00036,1 
"03","03","53015","Cowlitz WA"," "," ",122.909479,46.146689,82119,0.005798,1 
"04","04","53017","Douglas WA"," "," ",120.149667,47.525736,26205,0.002032,1 
"05","05","53019","Ferry WA"," "," ",118.549866,48.618257,6295,0.000564,1 
"04","04","53021","Franklin WA"," "," ",119.099716,46.315416,37473,0.002906,1 
"05","05","53023","Garfield WA"," "," ",117.57537,46.476236,2248,0.000201,1 
"04","04","53025","Grant WA"," "," ",119.433075,47.184671,54758,0.004246,1 
"02","03","53027","Grays Harbor WA"," "," ",123.367436,47.025642,8925,0.010362,0.139073 
"02","06","53027","Grays Harbor WA"," "," ",123.858043,47.091253,15483,0.027869,0.241262 
"03","03","53027","Grays Harbor WA"," "," ",123.743637,46.878478,7743,0.000547,0.120654 
"03","06","53027","Grays Harbor WA"," "," ",123.820903,46.977068,32024,0.047634,0.49901 
"02","02","53029","Island WA"," "," ",122.589943,48.224078,60195,0.003115,1 
"02","06","53031","Jefferson WA"," "," ",122.83841,48.007746,20146,0.036263,1 
"01","01","53033","King WA"," "," ",122.250634,47.730347,193644,0.009686,0.128469 
"01","07","53033","King WA"," "," ",122.324762,47.694405,118332,0.642027,0.078505 
"01","08","53033","King WA"," "," ",122.001754,47.732138,14234,1,0.009443 
"02","08","53033","King WA"," "," ",121.398082,47.715205,598,0.001684,0.000397 
"06","09","53033","King WA"," "," ",122.313286,47.261421,504,0.000965,0.000334 
"07","01","53033","King WA"," "," ",122.356185,47.698414,6578,0.023897,0.004364 
"07","07","53033","King WA"," "," ",122.32708,47.599913,413106,0.051431,0.274067 
"07","08","53033","King WA"," "," ",122.190278,47.453854,46453,0.090519,0.030818 
"07","09","53033","King WA"," "," ",122.28422,47.461108,91832,0.142427,0.060924 
"08","01","53033","King WA"," "," ",122.142142,47.672385,59874,0.329877,0.039722 
"08","07","53033","King WA"," "," ",122.464415,47.425949,9309,0.020562,0.006176 
"08","08","53033","King WA"," "," ",122.103757,47.482113,377530,0.057214,0.250464 
"08","09","53033","King WA"," "," ",122.308534,47.345684,175325,0.237316,0.116316 
"01","01","53035","Kitsap WA"," "," ",122.624609,47.690686,78168,0.00391,0.411994 
"01","06","53035","Kitsap WA"," "," ",122.632006,47.621415,11763,0.020088,0.061998 
"06","01","53035","Kitsap WA"," "," ",122.797622,47.597555,13,0.00003,0.000069 
"06","06","53035","Kitsap WA"," "," ",122.637715,47.539604,99787,0.009691,0.525939 
"04","04","53037","Kittitas WA"," "," ",120.612512,47.041349,26725,0.002072,1 
"04","03","53039","Klickitat WA"," "," ",121.414442,45.774873,8352,0.004051,0.502648 
"04","04","53039","Klickitat WA"," "," ",120.851604,45.819195,8264,0.000641,0.497352 
"03","03","53041","Lewis WA"," "," ",122.81199,46.620879,59358,0.004191,1 
"05","05","53043","Lincoln WA"," "," ",118.356081,47.600606,8864,0.000794,1 
"02","06","53045","Mason WA"," "," ",123.04328,47.285378,38341,0.069013,1 
"04","04","53047","Okanogan WA"," "," ",119.563579,48.44,33350,0.002586,1 
"03","03","53049","Pacific WA"," "," ",123.878246,46.538957,18882,0.001333,1 
"05","05","53051","Pend Oreille WA"," "," ",117.228306,48.317208,8915,0.000798,1 
"03","08","53053","Pierce WA"," "," ",122.219573,46.84854,3417,0.019508,0.005829 
"03","09","53053","Pierce WA"," "," ",122.31067,46.88367,437,0.007807,0.000745 
"06","06","53053","Pierce WA"," "," ",122.51832,47.237459,266734,0.025905,0.45502 
"06","08","53053","Pierce WA"," "," ",122.215756,47.157433,38097,0.040968,0.064989 
"06","09","53053","Pierce WA"," "," ",122.422551,47.155664,202980,0.388659,0.346262 
"08","08","53053","Pierce WA"," "," ",122.214414,47.136267,60413,0.009155,0.103058 
"08","09","53053","Pierce WA"," "," ",122.356656,47.048519,14125,0.019119,0.024096 
"02","02","53055","San Juan WA"," "," ",122.977522,48.573306,10035,0.000519,1 
"02","02","53057","Skagit WA"," "," ",122.34094,48.468346,79555,0.004116,1 
"04","03","53059","Skamania WA"," "," ",121.911155,45.695136,8289,0.00402,1 
"01","01","53061","Snohomish WA"," "," ",122.268053,47.821617,202468,0.010127,0.434815 
"01","02","53061","Snohomish WA"," "," ",122.234696,47.893266,38354,0.038748,0.082368 
"02","02","53061","Snohomish WA"," "," ",122.133804,48.012125,224820,0.011632,0.482817 
"05","05","53063","Spokane WA"," "," ",117.375754,47.676892,361364,0.032361,1 
"05","05","53065","Stevens WA"," "," ",117.828502,48.323933,30948,0.002772,1 
"03","03","53067","Thurston WA"," "," ",122.905958,47.016709,105697,0.007462,0.655534 
"03","09","53067","Thurston WA"," "," ",122.745165,46.987522,55541,0.992193,0.344466 
"03","03","53069","Wahkiakum WA"," "," ",123.443998,46.243092,3327,0.000235,1 
"04","05","53071","Walla Walla WA"," "," ",118.996571,46.194008,2122,0.002886,0.043808 
"05","05","53071","Walla Walla WA"," "," ",118.35371,46.071807,46317,0.004148,0.956192 
"02","02","53073","Whatcom WA"," "," ",122.481076,48.815012,127780,0.006611,1 
"05","05","53075","Whitman WA"," "," ",117.232726,46.80668,38775,0.003472,1 
"04","04","53077","Yakima WA"," "," ",120.41901,46.515656,188823,0.014643,1 
"02","01","54001","Barbour WV"," "," ",80.006878,39.112518,15699,0.010482,1 
"02","02","54003","Berkeley WV"," "," ",77.982444,39.456688,59253,0.003066,1 
"03","03","54005","Boone WV"," "," ",81.743257,38.045716,25870,0.001826,1 
"03","02","54007","Braxton WV"," "," ",80.730999,38.691561,12998,0.006417,1 
"01","01","54009","Brooke WV"," "," ",80.586532,40.304233,26992,0.00135,1 
"04","03","54011","Cabell WV"," "," ",82.348253,38.413397,96827,0.046959,1 
"03","02","54013","Calhoun WV"," "," ",81.105913,38.857225,7885,0.003893,1 
"03","02","54015","Clay WV"," "," ",81.103279,38.458004,9983,0.004928,1 
"01","01","54017","Doddridge WV"," "," ",80.716259,39.283386,6994,0.00035,1 
"02","03","54019","Fayette WV"," "," ",81.139936,38.03514,47952,0.055672,1 
"03","02","54021","Gilmer WV"," "," ",80.836977,38.925888,7669,0.003786,1 
"02","01","54023","Grant WV"," "," ",79.168862,39.06541,10428,0.006962,1 
"02","03","54025","Greenbrier WV"," "," ",80.502433,37.8613,34693,0.040278,1 
"02","02","54027","Hampshire WV"," "," ",78.633021,39.331867,16498,0.000854,1 
"01","01","54029","Hancock WV"," "," ",80.570127,40.478304,35233,0.001762,1 
"02","02","54031","Hardy WV"," "," ",78.884419,39.03308,10977,0.000568,1 
"01","01","54033","Harrison WV"," "," ",80.347846,39.290015,69371,0.00347,1 
"03","02","54035","Jackson WV"," "," ",81.712574,38.84722,25938,0.012805,1 
"02","02","54037","Jefferson WV"," "," ",77.846905,39.318154,35926,0.001859,1 
"03","02","54039","Kanawha WV"," "," ",81.649424,38.358666,207619,0.102496,1 
"03","02","54041","Lewis WV"," "," ",80.472153,39.033595,17223,0.008503,1 
"03","03","54043","Lincoln WV"," "," ",82.070023,38.194625,21382,0.00151,1 
"04","03","54045","Logan WV"," "," ",81.959646,37.844626,43032,0.020869,1 
"04","03","54047","McDowell WV"," "," ",81.644479,37.389848,35233,0.017087,1 
"01","01","54049","Marion WV"," "," ",80.183236,39.488378,57249,0.002863,1 
"01","01","54051","Marshall WV"," "," ",80.705585,39.926496,37356,0.001868,1 
"03","02","54053","Mason WV"," "," ",82.062755,38.835687,25178,0.01243,1 
"04","03","54055","Mercer WV"," "," ",81.150254,37.347474,64980,0.031514,1 
"02","01","54057","Mineral WV"," "," ",78.916959,39.467608,26697,0.017825,1 
"04","03","54059","Mingo WV"," "," ",82.154543,37.70184,33739,0.016363,1 
"02","01","54061","Monongalia WV"," "," ",79.968278,39.635895,75509,0.050415,1 
"02","03","54063","Monroe WV"," "," ",80.629712,37.531424,12406,0.014403,1 
"02","02","54065","Morgan WV"," "," ",78.235194,39.585209,12128,0.000628,1 
"03","02","54067","Nicholas WV"," "," ",80.76991,38.275251,26775,0.013218,1 
"01","01","54069","Ohio WV"," "," ",80.678024,40.076289,50871,0.002544,1 
"02","02","54071","Pendleton WV"," "," ",79.342437,38.673859,8054,0.000417,1 
"01","01","54073","Pleasants WV"," "," ",81.195221,39.381582,7546,0.000377,1 
"02","03","54075","Pocahontas WV"," "," ",80.020088,38.293465,9008,0.010458,1 
"02","01","54077","Preston WV"," "," ",79.689611,39.470471,29037,0.019387,1 
"03","02","54079","Putnam WV"," "," ",81.920333,38.47568,42835,0.021147,1 
"04","03","54081","Raleigh WV"," "," ",81.216658,37.772157,76819,0.037255,1 
"02","02","54083","Randolph WV"," "," ",79.871001,38.867842,27803,0.001439,1 
"01","01","54085","Ritchie WV"," "," ",81.042641,39.211625,10233,0.000512,1 
"03","02","54087","Roane WV"," "," ",81.347437,38.733107,15120,0.007464,1 
"02","03","54089","Summers WV"," "," ",80.85208,37.668462,14204,0.016491,1 
"01","01","54091","Taylor WV"," "," ",80.055957,39.334165,15144,0.000757,1 
"02","01","54093","Tucker WV"," "," ",79.606332,39.111829,7728,0.00516,1 
"01","01","54095","Tyler WV"," "," ",80.928609,39.51293,9796,0.00049,1 
"02","02","54097","Upshur WV"," "," ",80.230377,38.953298,22867,0.001183,1 
"04","03","54099","Wayne WV"," "," ",82.492062,38.268034,41636,0.020192,1 
"02","03","54101","Webster WV"," "," ",80.475112,38.476054,10729,0.012456,1 
"01","01","54103","Wetzel WV"," "," ",80.75835,39.627796,19258,0.000963,1 
"03","02","54105","Wirt WV"," "," ",81.392297,39.050827,5192,0.002563,1 
"01","01","54107","Wood WV"," "," ",81.532038,39.267108,86915,0.004347,1 
"04","03","54109","Wyoming WV"," "," ",81.560301,37.623352,28990,0.014059,1 
"02","06","55001","Adams WI"," "," ",89.75165,43.719555,2359,0.004246,0.150427 
"06","06","55001","Adams WI"," "," ",89.789519,43.985796,13323,0.001294,0.849573 
"07","07","55003","Ashland WI"," "," ",90.777752,46.455225,16307,0.00203,1 
"03","03","55005","Barron WI"," "," ",91.820506,45.436706,40750,0.002877,1 
"07","07","55007","Bayfield WI"," "," ",91.087745,46.5928,14008,0.001744,1 
"08","06","55009","Brown WI"," "," ",88.103594,44.280732,1608,0.006347,0.008263 
"08","08","55009","Brown WI"," "," ",88.030734,44.499999,192986,0.029247,0.991736 
"03","03","55011","Buffalo WI"," "," ",91.751107,44.374336,13584,0.000959,1 
"07","07","55013","Burnett WI"," "," ",92.414918,45.825339,13084,0.001629,1 
"06","06","55015","Calumet WI"," "," ",88.21195,44.109664,31046,0.003015,0.905368 
"06","08","55015","Calumet WI"," "," ",88.386646,44.2391,3245,0.00349,0.094631 
"07","03","55017","Chippewa WI"," "," ",91.005443,44.9045,913,0.00975,0.017437 
"07","07","55017","Chippewa WI"," "," ",91.335523,44.992999,51447,0.006405,0.982563 
"03","03","55019","Clark WI"," "," ",90.55105,44.649304,17717,0.001251,0.559832 
"07","07","55019","Clark WI"," "," ",90.552172,44.947229,13930,0.001734,0.440168 
"02","02","55021","Columbia WI"," "," ",89.362339,43.466498,45088,0.002333,1 
"03","03","55023","Crawford WI"," "," ",91.006199,43.164323,15940,0.001125,1 
"02","02","55025","Dane WI"," "," ",89.392439,43.073458,367085,0.018993,1 
"02","02","55027","Dodge WI"," "," ",88.922852,43.478849,9964,0.000516,0.130148 
"02","09","55027","Dodge WI"," "," ",88.773164,43.422205,31575,0.950396,0.412427 
"09","09","55027","Dodge WI"," "," ",88.603135,43.432318,35020,0.005139,0.457425 
"08","08","55029","Door WI"," "," ",87.346249,44.89812,25690,0.003893,1 
"07","07","55031","Douglas WI"," "," ",92.025559,46.641293,41758,0.005199,1 
"03","03","55033","Dunn WI"," "," ",91.902823,44.916168,35909,0.002535,1 
"03","03","55035","Eau Claire WI"," "," ",91.459574,44.792226,84277,0.00595,0.989364 
"03","07","55035","Eau Claire WI"," "," ",91.163284,44.81241,906,0.001,0.010636 
"08","08","55037","Florence WI"," "," ",88.24702,45.854865,4590,0.000696,1 
"06","06","55039","Fond du Lac WI"," "," ",88.492196,43.781309,81616,0.007926,0.906009 
"06","09","55039","Fond du Lac WI"," "," ",88.319941,43.564892,818,0.001566,0.009081 
"09","06","55039","Fond du Lac WI"," "," ",88.510283,43.621043,7649,0.05538,0.084911 
"08","08","55041","Forest WI"," "," ",88.796949,45.566479,8776,0.00133,1 
"02","03","55043","Grant WI"," "," ",90.45097,42.646948,6051,0.007025,0.122828 
"03","03","55043","Grant WI"," "," ",90.650265,42.846924,43213,0.003051,0.877172 
"01","01","55045","Green WI"," "," ",89.449118,42.668816,10634,0.000532,0.350506 
"01","02","55045","Green WI"," "," ",89.693697,42.581392,2599,0.002626,0.085665 
"02","01","55045","Green WI"," "," ",89.493329,42.707112,1129,0.000754,0.037213 
"02","02","55045","Green WI"," "," ",89.654485,42.652176,15977,0.000827,0.526616 
"06","06","55047","Green Lake WI"," "," ",89.009944,43.845886,18651,0.001811,1 
"02","02","55049","Iowa WI"," "," ",90.137893,42.979611,20150,0.001043,1 
"07","07","55051","Iron WI"," "," ",90.200557,46.361379,6153,0.000766,1 
"03","03","55053","Jackson WI"," "," ",90.907754,44.32078,16588,0.001171,1 
"01","01","55055","Jefferson WI"," "," ",88.741774,42.845312,2431,0.000122,0.035864 
"01","09","55055","Jefferson WI"," "," ",88.737543,42.854445,2,1,0.00003 
"09","01","55055","Jefferson WI"," "," ",88.69041,42.872944,1308,0.017393,0.019297 
"09","02","55055","Jefferson WI"," "," ",88.990816,43.184835,2097,0.004725,0.030937 
"09","09","55055","Jefferson WI"," "," ",88.780558,43.042956,61945,0.009091,0.913872 
"02","06","55057","Juneau WI"," "," ",90.066251,43.684278,4498,0.008096,0.20776 
"06","06","55057","Juneau WI"," "," ",90.125283,43.870654,17152,0.001666,0.79224 
"01","01","55059","Kenosha WI"," "," ",87.912831,42.573647,128181,0.006411,1 
"08","08","55061","Kewaunee WI"," "," ",87.580429,44.527991,18878,0.002861,1 
"03","03","55063","La Crosse WI"," "," ",91.208281,43.84756,97904,0.006912,1 
"02","02","55065","Lafayette WI"," "," ",90.132598,42.657869,16076,0.000832,1 
"08","08","55067","Langlade WI"," "," ",89.108058,45.183148,19505,0.002956,1 
"07","07","55069","Lincoln WI"," "," ",89.687496,45.282944,26993,0.003361,1 
"06","06","55071","Manitowoc WI"," "," ",87.713767,44.106556,79666,0.007737,0.990612 
"06","08","55071","Manitowoc WI"," "," ",87.847526,44.287446,755,0.000812,0.009388 
"07","07","55073","Marathon WI"," "," ",89.713255,44.913125,115400,0.014367,1 
"08","08","55075","Marinette WI"," "," ",87.837723,45.224171,40548,0.006145,1 
"06","06","55077","Marquette WI"," "," ",89.405616,43.814318,12321,0.001197,1 
"08","08","55078","Menominee WI"," "," ",88.653155,44.921235,3890,0.00059,1 
"04","04","55079","Milwaukee WI"," "," ",87.955027,42.973229,414036,0.032107,0.431613 
"04","05","55079","Milwaukee WI"," "," ",87.90485,43.043,658,0.000895,0.000686 
"05","04","55079","Milwaukee WI"," "," ",87.904814,43.045456,1709,0.001042,0.001782 
"05","05","55079","Milwaukee WI"," "," ",87.96526,43.086587,515129,0.046132,0.536998 
"09","05","55079","Milwaukee WI"," "," ",87.904851,43.139495,27743,0.111365,0.028921 
"06","03","55081","Monroe WI"," "," ",90.825572,43.944385,12789,0.022869,0.349111 
"06","06","55081","Monroe WI"," "," ",90.534561,43.940363,23844,0.002316,0.650888 
"08","08","55083","Oconto WI"," "," ",88.144771,44.914404,30226,0.004581,1 
"07","07","55085","Oneida WI"," "," ",89.414104,45.6302,12375,0.001541,0.390637 
"07","08","55085","Oneida WI"," "," ",89.170832,45.528219,945,0.001841,0.02983 
"08","07","55085","Oneida WI"," "," ",89.588117,45.602675,747,0.00165,0.02358 
"08","08","55085","Oneida WI"," "," ",89.531778,45.767609,17612,0.002669,0.555952 
"08","06","55087","Outagamie WI"," "," ",88.317262,44.274769,19463,0.076827,0.138517 
"08","08","55087","Outagamie WI"," "," ",88.411673,44.315138,121047,0.018344,0.861483 
"09","09","55089","Ozaukee WI"," "," ",87.950648,43.318085,72831,0.010688,1 
"03","03","55091","Pepin WI"," "," ",91.998913,44.587148,7107,0.000502,1 
"03","03","55093","Pierce WI"," "," ",92.526262,44.764875,32765,0.002313,1 
"03","03","55095","Polk WI"," "," ",92.461657,45.300659,16895,0.001193,0.485865 
"03","07","55095","Polk WI"," "," ",92.482129,45.432113,7217,0.007964,0.207546 
"07","07","55095","Polk WI"," "," ",92.476945,45.585259,10661,0.001327,0.306588 
"07","07","55097","Portage WI"," "," ",89.53024,44.500771,61405,0.007645,1 
"07","07","55099","Price WI"," "," ",90.400317,45.730252,15600,0.001942,1 
"01","01","55101","Racine WI"," "," ",87.908068,42.733291,175034,0.008755,1 
"02","02","55103","Richland WI"," "," ",90.261578,43.314526,4819,0.000249,0.275041 
"03","02","55103","Richland WI"," "," ",90.446634,43.366551,12702,0.006271,0.724958 
"01","01","55105","Rock WI"," "," ",89.037456,42.642726,139510,0.006978,1 
"07","07","55107","Rusk WI"," "," ",91.124933,45.449621,15079,0.001877,1 
"03","03","55109","St. Croix WI"," "," ",92.564811,45.021704,50251,0.003548,1 
"02","02","55111","Sauk WI"," "," ",89.872198,43.437793,46975,0.002431,1 
"07","07","55113","Sawyer WI"," "," ",91.333971,45.92706,14181,0.001766,1 
"08","08","55115","Shawano WI"," "," ",88.703964,44.787471,37157,0.005631,1 
"06","06","55117","Sheboygan WI"," "," ",87.975645,43.747049,23674,0.002299,0.227904 
"06","09","55117","Sheboygan WI"," "," ",87.817217,43.773531,12715,0.024346,0.122404 
"09","06","55117","Sheboygan WI"," "," ",88.066266,43.586572,820,0.005937,0.007894 
"09","09","55117","Sheboygan WI"," "," ",87.752823,43.724573,66668,0.009784,0.641797 
"07","07","55119","Taylor WI"," "," ",90.413277,45.173269,18901,0.002353,1 
"03","03","55121","Trempealeau WI"," "," ",91.355721,44.301612,25263,0.001784,1 
"03","03","55123","Vernon WI"," "," ",90.847285,43.605252,25617,0.001809,1 
"08","08","55125","Vilas WI"," "," ",89.481727,45.988151,17707,0.002683,1 
"01","01","55127","Walworth WI"," "," ",88.552377,42.671477,75000,0.003751,1 
"07","07","55129","Washburn WI"," "," ",91.834396,45.847072,13772,0.001715,1 
"09","09","55131","Washington WI"," "," ",88.214118,43.351381,95328,0.01399,1 
"04","01","55133","Waukesha WI"," "," ",88.282904,42.876385,1208,0.002129,0.003964 
"04","04","55133","Waukesha WI"," "," ",88.186179,42.977617,121242,0.009402,0.397887 
"09","01","55133","Waukesha WI"," "," ",88.355561,42.879384,9095,0.120941,0.029848 
"09","04","55133","Waukesha WI"," "," ",88.288685,43.016197,6540,0.028319,0.021463 
"09","09","55133","Waukesha WI"," "," ",88.25344,43.086683,166630,0.024454,0.546839 
"06","06","55135","Waupaca WI"," "," ",88.929442,44.438264,46104,0.004478,1 
"06","06","55137","Waushara WI"," "," ",89.230101,44.106266,19385,0.001883,1 
"06","06","55139","Winnebago WI"," "," ",88.534318,44.099403,140320,0.013628,1 
"06","07","55141","Wood WI"," "," ",89.867572,44.308507,6764,0.00815,0.091896 
"07","07","55141","Wood WI"," "," ",89.976736,44.499069,66841,0.008322,0.908104 
"00","00","56001","Albany WY"," "," ",105.59616,41.316294,30797,0.008633,1 
"00","00","56003","Big Horn WY"," "," ",108.23244,44.621819,10525,0.00295,1 
"00","00","56005","Campbell WY"," "," ",105.49321,44.256546,29370,0.008233,1 
"00","00","56007","Carbon WY"," "," ",107.058664,41.685442,16659,0.00467,1 
"00","00","56009","Converse WY"," "," ",105.528754,42.796332,11128,0.003119,1 
"00","00","56011","Crook WY"," "," ",104.608501,44.462395,5294,0.001484,1 
